,label,pca1,pca2,pca3
5928,3,5.923386207,1.614060901,-0.309836699
5929,2,-4.372929481,-1.668255293,-4.215439104
5930,2,-0.759031849,-4.216962223,-3.220541808
5931,3,7.374743512,-0.965433397,-0.770703496
5932,3,7.372775999,-0.979564486,-0.770974299
5933,3,6.152462537,1.834069273,-0.469568201
5934,2,-5.044564033,-4.03099532,0.718549464
5935,2,-2.505531698,-1.145445876,-3.203310364
5936,2,-5.134724569,-1.530350096,-0.521597064
5937,3,5.968453593,0.561880819,-2.938007967
5938,3,5.031874121,2.14966086,2.651757297
5939,2,-1.610684485,-2.664301926,1.986106553
5940,3,2.620610143,0.347713283,-2.061174263
5941,2,-5.596812254,-1.99862902,-0.202675667
5942,2,-3.340850281,-0.743940813,-0.171110338
5943,1,-4.44181807,4.304497303,0.605932344
5944,3,7.190790303,-0.444182763,-0.68787868
5945,2,-2.765002342,-6.638189346,-0.134975907
5946,2,0.819551581,-0.147898548,1.763951335
5947,2,-1.284105106,-5.723253986,-0.027105798
5948,1,-2.496146101,1.216479099,-2.24216104
5949,2,-1.415773249,-3.855718862,-0.61432597
5950,1,-4.130230567,4.561545482,0.308078458
5951,2,0.37302121,-0.640761832,1.83086159
5952,1,-0.221526393,6.294034162,-0.306907308
5953,3,5.61466722,0.280667223,4.136591478
5954,1,-0.712196075,5.770291556,-1.445999298
5955,2,-1.726761117,-4.253413486,-0.58728059
5956,3,7.103085551,-0.293523841,-0.142148131
5957,1,-1.632797814,6.654072415,3.176219075
5958,1,-0.777137905,7.228831672,3.443333334
5959,2,-3.294212599,-0.618392795,-0.092893219
5960,3,5.743657632,1.4948287,-0.067662394
5961,2,-1.187718041,-3.393012171,-0.490535049
5962,2,-1.340288056,-3.747774542,-0.778585411
5963,3,3.373835431,-2.92225199,0.780126057
5964,2,-1.391499425,-4.831464811,-2.518191643
5965,2,0.172770057,2.06329254,2.547831703
5966,3,7.220754242,-0.377918422,-0.64400283
5967,2,0.03794012,1.689573376,1.920807579
5968,2,-3.532076509,0.81408514,4.515418501
5969,2,-3.280922401,-0.611412132,-0.083358637
5970,2,-3.657884125,-0.933916637,-1.229035935
5971,3,7.310357602,-0.752000466,-0.185864388
5972,3,2.546054851,0.366443452,-1.846064788
5973,3,7.521125272,-2.103097337,1.046470174
5974,2,-5.058389721,-4.024735699,0.94239567
5975,2,-4.658497031,-3.657420433,0.797268297
5976,3,6.48187717,-1.296577436,-1.322068026
5977,2,-4.984636153,-3.898466639,0.806301165
5978,2,-1.548396621,-3.716168397,-0.38526813
5979,1,-4.166097528,3.85762841,-0.780103012
5980,1,-4.798210266,-0.176997409,-2.585324276
5981,1,-6.183228961,1.295718618,-3.638146866
5982,2,-2.265798481,-2.591875017,-2.333822004
5983,1,-4.179923217,3.863888031,-0.556256806
5984,1,-0.195946201,1.221972184,0.122181204
5985,3,5.953350147,1.680325241,-0.265960849
5986,1,-1.090703857,7.857147731,5.151481393
5987,1,-0.209236399,1.214991522,0.112646621
5988,1,-0.75181803,4.679692484,-2.749680946
5989,3,6.867722637,-0.948213347,-0.831974226
5990,1,-4.543948945,4.200489837,0.677052037
5991,3,5.766976473,1.557602709,-0.028553835
5992,3,3.384206974,-2.938641564,0.612118629
5993,1,-0.564475347,6.953194204,1.877098099
5994,3,7.576898571,-2.334151687,0.456592972
5995,3,5.824717285,1.340679447,-0.618160234
5996,3,6.934589654,-2.544913789,-0.379280618
5997,1,-2.511703415,1.24106346,-1.990149898
5998,2,-2.280947673,-2.155999605,0.976172093
5999,1,-0.235352081,6.300293783,-0.083061102
6000,3,6.455254031,0.752863526,1.066322605
6001,3,7.027537844,-1.904494271,1.039970742
6002,3,6.102222425,0.182568601,0.878351209
6003,3,6.205947478,1.752015287,-0.924320853
6004,3,6.255724602,1.658825991,-1.267309892
6005,3,7.098366693,-1.903344534,0.997635987
6006,3,7.113004142,-0.939755493,-0.155302558
6007,3,7.864566797,-2.400803527,-0.578826536
6008,3,7.314055382,-1.855713047,0.552449369
6009,3,6.088927711,1.977765254,-0.1708107
6010,3,6.173030033,0.301153679,0.709595279
6011,3,7.282123929,-1.936108477,0.508302716
6012,3,6.861140739,-0.396284359,0.147399023
6013,3,6.078882343,0.237229933,0.712821475
6014,3,7.558236074,-2.290131113,0.295559727
6015,3,6.477456444,0.731769495,0.819078754
6016,3,7.332560014,-0.773094497,-0.433108238
6017,3,6.169987364,1.823616001,-0.72130854
6018,3,7.161901519,-2.047040515,0.698878486
6019,3,7.263190492,-0.762559115,-0.302002478
6020,3,5.944939695,1.451611485,-0.808736005
6021,3,7.352478585,-2.447365477,0.494399787
6022,3,7.502852526,-1.984654005,-0.253556612
6023,3,7.621755285,-2.074819213,0.644011125
6024,3,7.298993645,-2.365311491,0.949152439
6025,3,7.24230773,-0.540367838,-1.142902135
6026,3,7.438215824,-2.612155487,-0.051601565
6027,3,7.257412093,-1.194794277,-1.240060276
6028,3,7.091721594,-1.906834866,0.992868696
6029,3,7.504953293,-2.419169463,0.212575317
6030,3,7.257865044,-0.564952199,-1.394913277
6031,3,7.599553935,-1.72540364,0.05449612
6032,3,7.337374223,-1.792939038,0.591557928
6033,3,6.586714683,0.418661159,-0.2255511
6034,3,6.826857727,-0.883098743,-0.74576362
6035,3,7.211025202,-0.479407882,-0.935393334
6036,3,6.42097102,0.266049141,0.173159962
6037,3,7.205894665,-1.098609201,-0.785036821
6038,2,-5.224987766,-3.309203807,-0.311661129
6039,3,6.876245101,-1.050710797,0.050240882
6040,2,-1.455620078,-0.926990162,1.351834787
6041,3,7.275674804,-2.4280855,0.91004388
6042,3,6.998622615,-0.640132576,-0.741320565
6043,3,7.806825985,-2.183880265,0.010779864
6044,3,7.227448153,-1.261058617,-1.283936126
6045,3,7.671248422,-2.481320278,-0.084370286
6046,3,5.563772704,1.595694964,0.481565154
6047,3,6.731391448,-0.819798192,-0.491152772
6048,3,7.479080734,-2.677270091,-0.13781217
6049,3,5.806054788,1.384700021,-0.77919348
6050,3,7.148808965,-0.462936198,-0.888020484
6051,3,5.990460949,1.493291464,-1.016871296
6052,3,7.177458833,-2.071624876,0.446867344
6053,3,7.449179995,-2.188115112,0.802452519
6054,3,6.339911367,0.420198394,0.723657802
6055,3,7.304989819,-2.503176545,0.702264276
6056,3,5.96785875,0.325114845,1.219443465
6057,3,7.499356905,-1.092033759,-1.529607431
6058,3,6.125541266,0.24534261,0.917459768
6059,3,7.292495472,-1.952498051,0.340295288
6060,3,5.920889267,1.714919182,-0.348028474
6061,3,5.731218519,1.418111087,-0.363278584
6062,3,7.196386691,-1.771318466,1.054304067
6063,3,6.363230208,0.482972403,0.762766361
6064,3,7.569589995,-1.79166798,0.01062027
6065,3,6.975303774,-0.702906586,-0.780429124
6066,3,6.499009932,0.56932008,0.320179449
6067,3,7.133251651,-0.438351837,-0.636009342
6068,2,-3.450092389,-2.18455849,-4.397343389
6069,3,7.418297253,-0.937884507,-0.97910959
6070,3,5.593736643,1.661959305,0.525441004
6071,3,6.040006188,0.199040285,0.925724058
6072,3,6.911120023,-0.700565991,-0.733327077
6073,3,6.853379211,-0.483642729,-0.143720678
6074,3,7.39959046,-1.809410722,0.544185079
6075,3,5.975620277,0.412473216,1.510563166
6076,3,7.1463885,-1.106909365,-0.733438286
6077,3,6.04287703,2.051074645,-0.00059638
6078,3,7.292084855,-0.633557134,-1.485891174
6079,3,6.831176799,-0.462548699,0.103523173
6080,3,7.594423398,-2.34460496,0.204852633
6081,3,7.24921652,-2.272122194,1.292141478
6082,3,6.964402804,-0.571527641,-0.650342668
6083,3,7.183028775,-0.531541133,-0.978998381
6084,3,7.198741381,-1.104545503,-0.70130391
6085,3,6.703192861,-0.660839107,0.002979242
6086,3,6.9320184,-1.281765148,-0.53963632
6087,3,7.284091442,-1.921977388,0.508573519
6088,3,7.030687322,-1.008383694,-0.231312785
6089,3,6.733358961,-0.805667103,-0.490881969
6090,3,6.205547692,0.562744638,1.064750058
6091,3,7.210572251,-1.109249959,-0.780540333
6092,3,5.632612798,1.700148953,0.312538421
6093,3,5.881202709,1.806399801,0.027758558
6094,3,7.536884746,-2.338774034,0.25672197
6095,3,6.26132099,0.331690287,0.474872856
6096,3,6.63534112,0.440904925,-0.020642004
6097,3,7.354113502,-0.935543912,-0.932007544
6098,3,7.375818668,-2.502026809,0.659929521
6099,3,6.436528333,0.24146478,-0.07885118
6100,3,6.096891398,1.854031288,-0.41742806
6101,3,7.268766014,-0.696331144,-1.524999733
6102,3,6.032042501,0.32277425,1.172341419
6103,3,7.371594034,-1.861543973,0.500580031
6104,3,7.090552001,-1.431274333,-1.127701624
6105,3,7.124835012,-0.944459949,-0.234538981
6106,3,7.290534381,-1.707394721,1.051077871
6107,3,7.148153853,-0.88168594,-0.195430422
6108,3,6.934438864,-0.637791982,-0.694218518
6109,3,5.979222707,1.938425869,0.084426639
6110,3,7.830144826,-2.121106256,0.049888423
6111,3,7.401557973,-1.795279633,0.544455882
6112,3,6.506771459,0.65667845,0.61129915
6113,3,6.349025742,0.181031366,-0.070857693
6114,3,6.055361341,0.38554826,1.211449978
6115,3,7.463976371,-2.022843653,-0.040654029
6116,3,7.378239133,-1.858053642,0.505347322
6117,3,5.857234944,1.602270406,-0.263005456
6118,3,6.160026438,0.521064659,1.27288535
6119,3,7.555470767,-1.63796316,0.224981242
6120,2,-1.905086544,-6.377046767,-1.063121855
6121,3,7.727084921,-2.156955309,0.309893052
6122,3,6.908699559,-1.344539157,-0.578744879
6123,3,7.1327987,-1.068193914,-0.481156341
6124,3,7.125287964,-0.314617872,-0.389391982
6125,3,7.601068497,-2.341114628,0.209619924
6126,3,7.385385994,-2.111351759,-0.289438975
6127,3,6.277492969,0.647762414,1.308767713
6128,3,6.271050031,0.433179747,0.76626336
6129,3,6.946425026,-1.190916447,-0.243749327
6130,3,6.213246018,0.094683689,0.371729219
6131,3,6.492364833,0.565829749,0.315412158
6132,3,7.234093252,-1.257568286,-1.279168835
6133,3,7.887885638,-2.338029518,-0.539717977
6134,3,7.283889282,-1.710885052,1.04631058
6135,3,6.551564972,0.360591605,-0.185423236
6136,3,6.85331601,-1.039062048,-1.127861218
6137,3,7.02636825,-1.428933738,-1.080599578
6138,3,7.750403762,-2.0941813,0.349001611
6139,3,5.872792258,1.577686045,-0.515016598
6140,3,7.558689025,-1.660289036,0.140706726
6141,3,7.571104557,-2.407378969,0.165744073
6142,1,2.661391459,1.36136658,-3.985244404
6143,3,7.34630768,-1.938449072,0.461200669
6144,3,6.485217971,0.819127866,1.110198455
6145,3,7.472888586,-2.050918345,-0.297432463
6146,3,7.599100984,-2.355245718,0.209349121
6147,1,2.655327298,1.454984571,-3.470278497
6148,3,7.156570492,-0.375577828,-0.596900783
6149,3,7.054459114,-0.315767608,-0.347057227
6150,3,6.600132956,-0.696688161,0.262983871
6151,3,6.194583521,0.138704263,0.210695974
6152,3,6.094923885,1.839900199,-0.417698863
6153,3,6.118242726,1.902674208,-0.378590304
6154,3,7.543131712,-1.635704675,0.392717868
6155,3,6.903513788,-1.33634437,-0.494741165
6156,3,6.189927177,0.03190968,0.33262066
6157,3,6.038038675,0.184909196,0.925453256
6158,3,6.243209958,0.160948029,0.41560507
6159,3,7.162103679,-2.258132851,0.161141424
6160,3,5.952301436,0.349699206,1.471454607
6161,3,7.33540671,-1.807070127,0.591287125
6162,3,7.074398927,-2.107473929,0.706871973
6163,3,7.271808683,-2.218793466,-0.094095914
6164,3,6.895109758,-1.305823707,-0.326462934
6165,3,6.910667072,-1.330408068,-0.578474076
6166,3,6.179026207,0.163288624,0.462707116
6167,3,7.744609748,-2.167408581,0.058152713
6168,3,7.130831187,-1.082325003,-0.481427144
6169,3,7.363379555,-2.578744421,0.364313331
6170,3,7.124186088,-1.085815334,-0.486194435
6171,3,6.130581782,1.900415723,-0.546326929
6172,3,6.175583752,0.496480298,1.020874208
6173,3,6.198902593,0.559254307,1.059982767
6174,3,6.533229743,0.500715145,0.229201552
6175,3,6.019558189,1.988300635,-0.039704939
6176,3,6.0479996,1.487460538,-1.068740634
6177,3,6.556750744,0.352396818,-0.26942695
6178,3,7.24960627,-2.197699436,0.153147937
6179,3,7.506920807,-2.405038374,0.21284612
6180,3,6.239767502,0.494139703,0.973772161
6181,3,6.756677802,-0.742893094,-0.45177341
6182,3,5.69035361,1.483225691,-0.277067978
6183,3,7.695020214,-1.788704191,-0.200114728
6184,3,7.313853222,-1.644620712,1.09018643
6185,3,7.765961076,-2.118765661,0.096990469
6186,3,6.2535815,0.144558455,0.247597642
6187,3,7.624840289,-1.648498542,0.093875482
6188,3,6.790389427,-0.813944,-0.454251105
6189,3,7.30544277,-1.873334468,0.547411275
6190,3,7.583996621,-1.700819279,0.306507262
6191,3,5.889166397,1.682665836,-0.218858802
6192,3,5.85123877,1.740135461,-0.016117292
6193,3,6.421034221,0.821468461,1.157300502
6194,2,-2.347793041,-5.40797702,-2.475950977
6195,3,7.521578224,-1.473255259,0.891617173
6196,3,7.099685281,-2.030568831,0.746251335
6197,3,7.276127755,-1.798243422,0.755190879
6198,3,7.720439822,-2.16044564,0.305125761
6199,3,7.393343495,-2.512480081,0.408189181
6200,3,6.378787521,0.458388042,0.510755219
6201,3,5.790497474,1.409284382,-0.527182338
6202,3,6.168019851,1.809484912,-0.721579343
6203,1,2.783694799,1.450303382,-3.56448259
6204,3,7.710577527,-1.813288552,-0.45212587
6205,3,6.453488678,0.527640101,0.528314741
6206,3,7.203927152,-1.112740291,-0.785307624
6207,3,7.028586554,-0.573868236,-0.697444714
6208,3,7.54267876,-2.265546752,0.547570869
6209,3,7.502399574,-2.614496082,-0.098703611
6210,3,6.588480036,0.643884583,0.312456764
6211,3,7.441818254,-1.086202833,-1.477738093
6212,3,6.549603882,0.605694935,0.525359347
6213,3,7.186071445,-2.054003456,0.451905438
6214,2,-0.180741476,-4.013309653,-2.043350939
6215,3,7.474347914,-2.039233227,-0.208661457
6216,3,6.31191494,0.368065143,0.680052754
6217,3,6.286099159,0.406149415,0.60275242
6218,3,7.045546899,-0.287692915,-0.090278793
6219,1,2.790339898,1.453793713,-3.559715299
6220,3,7.004219003,-1.96726828,1.000862183
6221,3,7.246173851,-0.749659872,-0.138762341
6222,3,6.581528912,0.426855946,-0.141547386
6223,3,7.109138022,-0.730463459,-1.159442352
6224,3,6.465625574,0.736473951,0.898315177
6225,3,7.39269457,-2.653835466,0.156533727
6226,3,7.449632946,-1.558273035,0.647599518
6227,3,6.500775285,0.794543505,0.858187313
6228,3,7.082809379,-1.878760173,1.249647129
6229,3,6.974850823,-1.332748663,-0.625576123
6230,3,7.347822242,-2.55416006,0.616324473
6231,3,7.180608311,-1.1755143,-0.824416183
6232,3,7.55357973,-2.396925697,0.417484413
6233,3,7.228705321,-1.038281163,-0.65742806
6234,3,6.378989682,0.247295706,-0.026981842
6235,3,6.002541548,2.001199878,0.123535198
6236,3,5.666832609,1.631544018,0.221560524
6237,3,7.119920181,-2.06579395,0.498736682
6238,3,7.336921272,-2.422781115,0.746410929
6239,3,6.938663499,-1.278274817,-0.534869029
6240,3,6.917562962,-0.485983324,-0.190822724
6241,3,6.016485187,0.347358611,1.424352561
6242,3,5.982265376,0.415963547,1.515330458
6243,3,7.483399805,-2.256720047,0.711474622
6244,3,7.530239647,-2.342264365,0.251954679
6245,3,6.14109858,0.220758249,0.665448626
6246,3,6.89556271,-0.67598163,-0.481315935
6247,3,6.8190962,-0.970457113,-1.036883321
6248,3,5.912485238,1.745439845,-0.179750243
6249,3,7.441616094,-0.875110498,-0.940001031
6250,3,6.815675781,-0.737038901,-0.414871743
6251,3,7.521780384,-1.684347595,0.353880111
6252,3,5.840274599,1.316095086,-0.870171377
6253,3,7.498259383,-1.536029268,0.852508614
6254,3,7.209390285,-1.991229447,0.491013997
6255,3,7.46352342,-2.65268573,0.114198972
6256,3,7.680160636,-2.50939497,-0.341148719
6257,3,7.154139992,-2.134398885,0.407758785
6258,3,7.415349934,-2.045087419,-0.245563125
6259,3,7.704938805,-2.434935843,-0.213269155
6260,3,6.39771538,0.758694452,1.118191943
6261,3,3.755016631,-1.664686014,-1.089758956
6262,3,7.126153601,-1.071684245,-0.485923633
6263,3,7.121887694,-2.051662861,0.499007484
6264,3,6.85292626,-1.113484806,0.011132323
6265,3,7.265226785,-1.666864478,0.885277335
6266,3,7.118642865,-0.318108203,-0.394159273
6267,3,7.697120981,-2.223219649,0.266017202
6268,3,7.607517622,-1.849137605,-0.19212124
6269,3,7.281670978,-2.565950554,0.663155717
6270,3,6.478775032,0.604545199,0.567694102
6271,3,7.091923754,-2.117927201,0.455131634
6272,3,7.434075632,-1.533688674,0.89961066
6273,3,5.801461645,1.833324757,0.326871747
6274,3,6.941083963,-0.63430165,-0.689451227
6275,3,7.078721131,-1.426569877,-1.048465201
6276,3,7.579319035,-1.690178521,0.302010774
6277,3,5.882521298,1.679175505,-0.223626094
6278,3,6.508738972,0.670809539,0.611569953
6279,1,-1.007557556,-0.830477486,-4.34455661
6280,3,7.560656538,-1.646157947,0.140977528
6281,3,7.491363493,-2.380454013,0.464857262
6282,3,6.132186365,0.248832941,0.92222706
6283,3,6.14470101,1.746710903,-0.760687902
6284,3,7.442534896,-2.191605443,0.797685228
6285,3,6.795575199,-0.822138787,-0.538254819
6286,3,6.17106252,0.287022589,0.709324477
6287,3,5.667034769,1.420451682,-0.316176537
6288,3,6.309947427,0.353934053,0.679781952
6289,3,6.726713862,-0.809157434,-0.495649261
6290,3,7.211890839,-1.236474256,-1.031924984
6291,3,7.442987847,-1.561763366,0.642832227
6292,3,6.773574946,-1.012137092,-0.828748029
6293,3,7.322967597,-1.88378774,0.295670936
6294,3,7.763272245,-2.211429155,0.219185958
6295,3,6.262369701,1.662316322,-1.2625426
6296,3,6.24752903,0.581498073,1.264891862
6297,3,6.221504792,1.727430926,-1.176331995
6298,3,7.347468403,-0.939034243,-0.936774835
6299,3,7.449579781,-0.998844463,-1.186618392
6300,3,7.089956241,-2.13205829,0.454860831
6301,3,7.320729144,-0.768390041,-0.353871816
6302,3,6.254174128,0.584988404,1.269659154
6303,3,7.170514131,-2.029419095,0.70391658
6304,3,6.663787279,-0.584039385,0.177960853
6305,3,6.391070281,0.75520412,1.113424651
6306,3,6.455456191,0.54177119,0.528585543
6307,3,6.054644699,1.490950869,-1.063973343
6308,3,7.299195805,-2.576403826,0.411415378
6309,3,6.383308754,0.66784575,0.82230495
6310,3,5.896111098,1.640460054,-0.475908039
6311,3,6.535197256,0.514846234,0.229472355
6312,3,6.357436194,0.409745122,0.471917463
6313,3,7.022352072,-1.896299484,1.123974456
6314,3,5.672828783,1.493678963,-0.025327639
6315,3,6.910464912,-1.119315732,-0.040737015
6316,3,6.610033524,0.481435168,-0.186442541
6317,3,6.991218539,-1.487003292,-1.040471714
6318,3,6.146668523,1.760841992,-0.760417099
6319,3,7.555547243,-2.382794608,0.417755216
6320,3,6.570955209,0.654337855,0.564197104
6321,3,7.634702584,-1.99565563,0.851127112
6322,3,5.992226302,1.718514889,-0.478863432
6323,3,7.206347616,-0.468767124,-0.939889822
6324,3,7.594876349,-1.714762882,0.049999631
6325,3,7.286446132,-1.255204425,-1.247034459
6326,3,6.653415737,-0.567649811,0.345968281
6327,3,7.403658741,-2.229795091,1.010587811
6328,3,5.859202457,1.616401496,-0.262734653
6329,3,6.563193682,0.566979485,0.273077402
6330,3,6.056820669,0.397233378,1.300220983
6331,2,-2.515915087,-5.356062274,-1.737882108
6332,3,6.327472254,0.343480781,0.428041612
6333,3,6.269082518,0.419048658,0.765992557
6334,3,7.307410283,-1.859203378,0.547682078
6335,3,7.193832972,-1.966645085,0.743025139
6336,3,6.112246552,2.040539263,-0.131702141
6337,3,7.094871073,-1.010724289,-0.278414831
6338,3,7.124639039,-0.455973257,-0.641047437
6339,3,6.299046457,0.485312998,0.809868408
6340,3,6.149711192,0.238379669,0.67048672
6341,3,5.8403378,1.871514405,0.113969163
6342,3,5.960294849,1.63811946,-0.523010085
6343,3,7.02616609,-1.217841403,-0.542862516
6344,3,6.333266268,0.416708063,0.718890511
6345,3,6.57115737,0.44324552,0.026460042
6346,3,5.787055019,1.742476056,0.030984754
6347,3,6.724746349,-0.823288523,-0.495920063
6348,3,6.069970128,0.265304625,0.969599909
6349,3,5.926075038,1.706724395,-0.432032188
6350,3,6.048062801,2.042879858,-0.084600094
6351,3,6.058963771,1.911500913,-0.21468655
6352,3,7.034582729,-0.71173329,-0.944332878
6353,3,7.139743402,-1.110399696,-0.738205578
6354,3,7.379399856,-0.858638814,-0.892628182
6355,3,7.396297,-1.127882813,-1.269602801
6356,3,6.19798379,1.875749252,-0.677703492
6357,3,7.333878603,-0.900318793,-0.68449289
6358,3,7.310559762,-0.963092802,-0.723601449
6359,3,6.13380004,1.878089847,-0.630601446
6360,3,5.643513768,1.568770008,0.182451965
6361,3,7.26011749,-2.403501139,1.162055022
6362,3,6.29128493,0.397954627,0.518748706
6363,3,6.70983796,-0.657348776,0.007746533
6364,3,7.534917233,-2.352905123,0.256451168
6365,3,6.120210239,1.916805298,-0.378319501
6366,1,-1.137656682,-0.807471556,-4.222187581
6367,3,6.064959946,1.773635859,-0.461574713
6368,3,5.688386097,1.469094602,-0.277338781
6369,3,7.529320845,-1.025769419,-1.48573158
6370,3,5.776090848,1.318435681,-0.82306933
6371,3,6.998169663,-1.269974654,-0.586467564
6372,3,6.02468076,1.424686529,-1.107849193
6373,3,5.609293957,1.637374944,0.273429862
6374,3,7.8021484,-2.173239507,0.006283375
6375,2,-1.014285509,-1.283521703,0.710709466
6376,3,6.076914829,0.223098844,0.712550673
6377,3,7.472951787,-1.495499026,0.686708077
6378,3,7.456941522,-2.100756742,1.09357222
6379,3,7.091004952,-0.801432256,-1.282554625
6380,3,7.592908836,-1.728893971,0.049728829
6381,3,5.81037386,1.805250065,0.070093313
6382,3,7.415147774,-1.833995083,0.292173937
6383,3,7.140196353,-0.480557618,-0.893058579
6384,3,7.494171134,-1.083838972,-1.445603717
6385,3,6.263086343,0.556913712,1.01288072
6386,3,7.057501783,-1.83822993,1.083846592
6387,3,6.54099127,0.588073515,0.520321253
6388,3,7.083970103,-0.879345345,-0.148328375
6389,3,7.515135285,-1.687837926,0.34911282
6390,3,7.524135074,-1.017574632,-1.401727866
6391,3,7.154602979,-0.389708917,-0.597171586
6392,3,6.155505206,0.311606951,0.961335619
6393,3,7.083906902,-1.434764664,-1.132468915
6394,3,7.241454993,-2.359480565,1.001021777
6395,3,6.168222011,1.598392576,-1.259316404
6396,1,2.773323256,1.466692956,-3.396475162
6397,3,6.972883309,-1.346879752,-0.625846926
6398,3,5.902756197,1.643950386,-0.471140747
6399,3,7.467842492,-2.232135686,0.963485764
6400,3,7.327645183,-1.894428498,0.300167424
6401,3,7.101320198,-0.518747266,-0.680155996
6402,3,6.34187888,0.434329483,0.723928605
6403,3,3.656613069,-1.593740483,-0.951679012
6404,3,7.321000084,-1.897918829,0.295400133
6405,3,7.687258686,-1.876062561,-0.491234429
6406,2,-3.461308062,-2.282046814,-4.632624312
6407,3,7.148356014,-1.092778275,-0.733167483
6408,3,7.457331272,-2.026333984,-0.045421321
6409,3,6.046449127,0.413622952,1.468228411
6410,3,7.227901104,-0.63121654,-1.438789128
6411,3,5.617055484,1.724733314,0.564549563
6412,3,7.646393777,-1.810947957,-0.405023823
6413,3,7.241907944,-1.729638487,0.846168776
6414,3,7.299648756,-1.946561749,0.256562376
6415,2,-3.394507896,-3.566197209,4.669893622
6416,3,6.917110011,-1.115825401,-0.035969723
6417,3,7.449116794,-2.743534432,-0.181688021
6418,3,7.545099225,-1.621573586,0.39298867
6419,3,7.714645808,-2.233672921,0.014276862
6420,3,6.674217275,0.479094573,-0.233544587
6421,3,7.363832507,-1.948902344,0.20946033
6422,3,6.386751209,0.334654077,0.264137859
6423,3,7.537337698,-1.708931956,0.101868969
6424,2,1.40904602,-2.095847942,-0.291467393
6425,3,6.797542712,-0.808007698,-0.537984016
6426,3,7.361864993,-1.963033433,0.209189527
6427,3,7.449569745,-2.113692354,-0.336541022
6428,3,6.0902463,1.850540957,-0.422195351
6429,3,7.21925258,-2.338386535,1.248265628
6430,3,6.069767968,0.476396961,1.50733697
6431,3,7.519812871,-1.698478684,0.353609309
6432,3,7.675567493,-2.060770234,0.764916507
6433,3,6.650898434,0.416320564,-0.272653147
6434,2,-0.277098494,-0.78541221,1.248992271
6435,3,7.084423054,-0.249503267,-0.303181376
6436,3,6.60537718,0.374640585,-0.064517855
6437,3,5.665067256,1.406320593,-0.31644734
6438,3,7.917849578,-2.271765177,-0.495842126
6439,3,6.127508779,0.259473699,0.917730571
6440,3,6.711156549,-0.784573073,-0.243638119
6441,3,5.887198884,1.668534747,-0.219129605
6442,3,7.188571999,-1.299248265,-1.071033543
6443,3,7.140550191,-2.095683435,0.66004073
6444,3,7.054006163,-0.945609685,-0.192204226
6445,3,7.116424561,-1.173173705,-0.777314137
6446,3,7.478214034,-2.24852526,0.795478336
6447,3,6.916461086,-1.257180787,-0.287625178
6448,3,7.420264766,-0.923753418,-0.978838787
6449,1,2.804165586,1.447534092,-3.783561505
6450,3,7.622621985,-2.503564044,-0.289279381
6451,3,7.521327433,-2.314189672,0.508733112
6452,3,5.729251006,1.403979998,-0.363549387
6453,3,7.148606805,-0.251843862,-0.350283423
6454,3,7.416662336,-2.449706072,0.447297741
6455,3,6.032505488,2.067464219,0.167411048
6456,3,7.026619041,-0.587999325,-0.697715517
6457,3,6.923559136,-0.623848378,-0.437710888
6458,3,7.142968082,-0.873491153,-0.111426708
6459,3,7.113275082,-2.069284281,0.49396939
6460,3,7.329410536,-1.669205073,0.838175288
6461,3,6.413209492,0.178690771,-0.117959739
6462,3,7.622872776,-1.662629631,0.093604679
6463,3,6.232405761,1.596051981,-1.306418451
6464,3,5.936976008,1.57534545,-0.562118644
6465,3,7.200708894,-1.090414414,-0.701033107
6466,3,7.408433896,-0.919048962,-0.899602365
6467,3,7.735997136,-2.185030001,0.053114619
6468,3,7.334953759,-2.436912205,0.746140126
6469,3,5.89289284,1.662785931,-0.391633522
6470,3,6.36775144,0.692430111,1.074316092
6471,3,5.72031755,1.549490032,-0.233192128
6472,3,7.399792621,-2.020503058,0.006448017
6473,3,7.356081015,-0.921412823,-0.931736741
6474,3,5.910517725,1.731308756,-0.180021046
6475,3,7.391375982,-2.52661117,0.407918379
6476,3,5.880553785,1.665044416,-0.223896897
6477,3,7.784825733,-2.373878571,-0.279713347
6478,3,7.192067619,-2.19186851,0.205017275
6479,3,7.06886574,-0.224918906,-0.051170234
6480,3,7.22628743,-2.260473445,0.114039378
6481,3,7.808793499,-2.169749176,0.011050666
6482,3,7.115242595,-2.055153192,0.494240193
6483,3,7.42265851,-2.587571126,0.200409577
6484,3,7.710124576,-2.44313063,-0.297272869
6485,3,7.823701888,-2.335688923,-0.49261593
6486,3,7.329612696,-1.880297408,0.300438227
6487,3,5.782533787,1.533018348,-0.280564977
6488,3,7.234546203,-0.627726208,-1.434021836
6489,3,6.483452618,0.593904441,0.572190591
6490,3,6.940881803,-0.423209315,-0.151714165
6491,3,6.64565421,-0.655008181,0.05484858
6492,3,5.87455761,1.80290947,0.022991267
6493,3,7.352931537,-1.817523399,0.339546786
6494,3,6.565161195,0.581110574,0.273348205
6495,3,6.99620215,-1.284105743,-0.586738366
6496,3,7.350511072,-2.461496566,0.494128984
6497,3,6.083559928,0.226589175,0.717317964
6498,3,6.733156801,-0.594574767,0.046855092
6499,3,6.164619581,0.072439923,0.166820124
6500,3,5.602648858,1.633884613,0.268662571
6501,3,7.063216982,-1.961414088,1.03776385
6502,3,6.23544843,0.073589659,0.124485369
6503,3,6.106878769,0.289363184,0.756426523
6504,3,7.361412042,-2.59287551,0.364042528
