"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"5807",1,3,3,3,2,6,2,1,1,2,1,1,3,3,3,3,1,3,3,1,8,2,7
"5808",2,6,3,1,2,3,2,1,1,4,2,2,3,3,8,8,1,3,2,5,2,4,6
"5809",2,3,4,10,1,3,2,1,1,8,1,2,2,2,1,5,1,3,2,3,2,5,1
"5810",2,6,4,5,1,3,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,1
"5811",2,3,3,9,2,3,2,1,1,8,2,2,3,3,8,8,1,3,2,5,2,5,2
"5812",2,3,3,4,2,3,2,1,1,4,2,2,3,3,8,8,1,3,2,5,2,4,2
"5813",2,3,4,10,1,3,2,1,1,8,1,2,2,2,5,5,1,3,2,3,2,5,2
"5814",1,3,1,2,1,6,2,2,2,11,1,2,3,3,8,5,1,3,2,1,8,5,3
"5815",2,6,4,5,1,8,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,3
"5816",1,4,4,3,2,6,2,1,1,2,1,1,3,3,8,3,1,3,3,1,8,2,7
"5817",2,6,4,5,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,3
"5818",2,3,3,9,2,3,2,1,1,8,2,2,3,1,8,8,1,3,2,5,2,4,2
"5819",2,6,4,3,1,9,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"5820",1,6,3,5,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"5821",2,3,4,4,1,3,2,1,1,4,1,2,2,2,7,7,1,3,2,3,2,5,5
"5822",2,6,3,9,2,3,2,1,1,11,2,2,1,1,8,8,1,3,2,5,2,5,6
"5823",1,3,3,3,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"5824",2,3,4,10,1,3,2,1,1,8,1,2,2,2,1,7,1,3,2,3,2,5,1
"5825",2,3,4,10,1,3,2,1,1,8,1,2,2,2,5,7,1,3,2,3,2,5,1
"5826",1,3,4,3,2,6,2,1,1,2,1,1,3,3,3,8,1,3,3,1,8,2,7
"5827",2,3,3,4,2,3,2,1,1,8,2,2,1,1,8,8,1,3,2,5,2,5,2
"5828",1,4,3,5,2,6,2,1,1,2,1,1,3,3,3,8,1,3,3,1,8,2,7
"5829",2,3,4,10,1,3,2,1,1,8,1,2,2,2,5,1,1,3,2,3,2,6,1
"5830",2,6,3,9,2,3,2,1,1,11,2,2,3,1,8,8,1,3,2,5,2,4,2
"5831",2,6,4,5,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"5832",2,3,4,10,1,3,2,1,1,8,1,2,2,2,1,5,1,3,2,3,2,6,2
"5833",2,3,4,9,2,6,2,1,1,9,1,2,3,3,8,8,1,3,3,5,6,5,2
"5834",2,6,4,5,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,1
"5835",1,3,4,9,1,6,2,1,2,11,1,1,3,1,8,8,1,3,2,2,2,5,1
"5836",1,6,4,9,1,6,2,1,2,4,1,1,3,1,8,8,1,3,2,2,2,6,1
"5837",2,6,4,5,1,3,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,5
"5838",2,3,3,4,2,3,2,1,1,8,2,2,1,3,8,8,1,3,2,5,2,4,6
"5839",1,6,4,8,1,6,2,1,2,11,1,1,3,1,8,8,1,3,2,2,2,5,1
"5840",2,3,3,9,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,2
"5841",2,6,4,10,1,3,2,1,1,3,1,2,2,2,7,1,1,3,2,3,2,5,1
"5842",2,3,3,4,2,3,2,1,1,4,2,2,3,1,8,8,1,3,2,5,2,5,2
"5843",2,3,4,10,1,3,2,1,1,3,1,2,2,2,7,5,1,3,2,3,2,6,5
"5844",2,6,1,10,1,3,2,1,1,4,1,2,2,2,7,7,1,3,2,3,2,5,2
"5845",2,3,4,10,1,3,2,1,1,4,1,2,2,2,7,5,1,3,2,3,2,6,1
"5846",2,6,3,4,2,3,2,1,1,8,2,2,1,1,8,8,1,3,2,5,2,4,2
"5847",1,3,4,7,1,6,2,1,2,10,1,1,3,1,8,8,1,3,2,2,2,5,1
"5848",2,3,3,9,2,3,2,1,1,11,2,2,1,3,8,8,1,3,2,5,2,4,2
"5849",1,4,3,5,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"5850",2,6,4,5,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,1
"5851",2,6,3,4,2,3,2,1,1,11,2,2,1,1,8,8,1,3,2,5,2,4,2
"5852",2,3,4,10,1,3,2,1,1,3,1,2,2,2,7,7,1,3,2,3,2,6,2
"5853",2,1,3,9,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,4
"5854",2,6,4,5,1,3,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,1
"5855",2,1,3,1,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,4
"5856",2,3,1,10,1,3,2,1,1,8,1,2,2,2,5,7,1,3,2,3,2,6,2
"5857",2,6,4,4,1,3,2,1,1,3,1,2,2,2,5,1,1,3,2,3,2,6,1
"5858",1,6,4,3,2,6,2,1,1,2,1,1,3,3,8,8,1,3,3,1,8,2,7
"5859",1,4,3,1,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"5860",2,6,4,5,1,3,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"5861",1,6,3,3,2,6,2,1,1,2,1,1,3,3,3,3,1,3,3,1,8,2,7
"5862",2,3,3,1,2,6,2,1,1,9,1,2,3,3,8,8,1,3,3,5,6,5,4
"5863",1,3,3,5,2,6,2,1,1,11,1,1,3,3,8,8,1,3,3,1,8,2,7
"5864",2,6,4,3,1,9,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"5865",1,3,4,1,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"5866",2,6,3,4,2,3,2,1,1,11,2,2,3,3,8,8,1,3,2,5,2,4,6
"5867",2,3,3,1,2,6,2,1,1,3,1,2,3,3,8,8,1,3,3,5,6,5,2
"5868",2,6,4,5,1,8,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,3
"5869",2,6,4,3,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,3
"5870",2,3,4,10,1,3,2,1,1,4,1,2,2,2,1,1,1,3,2,3,2,6,2
"5871",2,6,4,5,1,3,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,3
"5872",2,6,4,5,1,8,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,1
"5873",2,3,3,4,2,3,2,1,1,11,2,2,1,3,8,8,1,3,2,5,2,5,6
"5874",1,6,4,6,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5875",1,6,4,8,1,6,2,1,2,10,1,1,3,1,8,8,1,3,2,2,2,6,1
"5876",2,3,4,10,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,6,5
"5877",2,6,3,4,2,3,2,1,1,4,2,2,3,1,8,8,1,3,2,5,2,5,2
"5878",2,6,4,5,1,8,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,3
"5879",2,3,3,4,2,3,2,1,1,4,2,2,3,1,8,8,1,3,2,5,2,5,6
"5880",2,6,3,1,2,3,2,1,1,4,2,2,3,1,8,8,1,3,2,5,2,5,2
"5881",2,6,1,10,1,3,2,1,1,4,1,2,2,2,1,7,1,3,2,3,2,6,2
"5882",2,1,3,9,2,6,2,1,1,9,1,2,3,3,8,8,1,3,3,5,6,5,2
"5883",1,4,4,5,2,6,2,1,1,2,1,1,3,3,3,3,1,3,3,1,8,2,7
"5884",2,6,4,3,1,9,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,1
"5885",2,3,4,10,1,3,2,1,1,8,1,2,2,2,1,5,1,3,2,3,2,5,5
"5886",1,6,4,1,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5887",2,6,3,1,2,3,2,1,1,8,2,2,3,1,8,8,1,3,2,5,2,5,2
"5888",2,3,3,4,2,3,2,1,1,11,2,2,1,1,8,8,1,3,2,5,2,5,6
"5889",2,3,3,1,2,3,2,1,1,8,2,2,3,3,8,8,1,3,2,5,2,4,6
"5890",2,3,4,10,1,3,2,1,1,8,1,2,2,2,1,1,1,3,2,3,2,6,1
"5891",2,6,4,5,1,3,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,5
"5892",2,3,3,9,2,3,2,1,1,4,2,2,1,1,8,8,1,3,2,5,2,5,6
"5893",1,4,4,5,2,6,2,1,1,2,1,1,3,3,8,8,1,3,3,1,8,2,7
"5894",1,6,3,3,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"5895",1,6,4,9,1,6,2,1,2,8,1,1,3,1,8,8,1,3,2,2,2,5,1
"5896",2,3,3,1,2,3,2,1,1,8,2,2,1,3,8,8,1,3,2,5,2,4,6
"5897",2,3,3,4,2,3,2,1,1,4,2,2,3,3,8,8,1,3,2,5,2,4,6
"5898",1,3,3,3,2,6,2,1,1,2,1,1,3,3,8,8,1,3,3,1,8,2,7
"5899",2,3,4,10,1,3,2,1,1,8,1,2,2,2,1,7,1,3,2,3,2,6,2
"5900",2,6,4,5,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,3
"5901",2,3,3,9,2,6,2,1,1,3,1,2,3,3,8,8,1,3,3,5,6,5,2
"5902",2,3,4,4,1,3,2,1,1,8,1,2,2,2,1,5,1,3,2,3,2,6,1
"5903",1,6,1,5,1,6,2,2,2,11,1,2,3,3,8,5,1,3,2,1,8,5,3
"5904",2,3,4,10,1,3,2,1,1,8,1,2,2,2,1,5,1,3,2,3,2,6,1
"5905",2,6,3,9,2,3,2,1,1,8,2,2,1,3,8,8,1,3,2,5,2,4,6
"5906",1,6,3,1,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"5907",1,6,3,6,2,6,2,1,1,11,1,1,3,3,8,3,1,3,3,1,8,2,7
"5908",2,6,3,4,2,3,2,1,1,11,2,2,1,1,8,8,1,3,2,5,2,5,2
"5909",2,3,1,4,1,3,2,1,1,8,1,2,2,2,7,5,1,3,2,3,2,6,5
"5910",2,6,3,9,2,3,2,1,1,4,2,2,3,1,8,8,1,3,2,5,2,4,2
"5911",2,6,1,10,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,5,5
"5912",2,3,3,9,2,3,2,1,1,8,2,2,3,3,8,8,1,3,2,5,2,4,6
"5913",1,4,4,5,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"5914",1,6,4,6,2,6,2,1,1,2,1,1,3,3,8,8,1,3,3,1,8,2,7
"5915",2,3,4,10,1,3,2,1,1,3,1,2,2,2,1,1,1,3,2,3,2,6,2
"5916",1,3,4,1,2,6,2,1,1,2,1,1,3,3,8,8,1,3,3,1,8,2,7
"5917",1,6,3,3,2,6,2,1,1,11,1,1,3,3,8,8,1,3,3,1,8,2,7
"5918",2,6,3,4,2,3,2,1,1,8,2,2,1,1,8,8,1,3,2,5,2,5,6
"5919",2,3,3,1,2,3,2,1,1,11,2,2,3,3,8,8,1,3,2,5,2,5,6
"5920",2,3,4,10,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,5,5
"5921",2,6,3,1,2,3,2,1,1,4,2,2,3,1,8,8,1,3,2,5,2,5,6
"5922",2,3,3,9,2,3,2,1,1,4,2,2,3,3,8,8,1,3,2,5,2,5,2
"5923",2,3,4,10,1,3,2,1,1,3,1,2,2,2,1,5,1,3,2,3,2,5,2
"5924",2,3,4,10,1,3,2,1,1,8,1,2,2,2,5,7,1,3,2,3,2,6,1
"5925",2,3,4,4,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,6,5
"5926",2,3,1,4,1,3,2,1,1,3,1,2,2,2,1,5,1,3,2,3,2,5,5
"5927",2,1,3,6,2,6,2,1,1,3,1,2,3,3,8,8,1,3,3,5,6,5,4
"5928",2,6,4,5,1,3,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"5929",2,1,3,9,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,2
"5930",1,6,4,5,2,6,2,1,1,11,1,1,3,3,8,8,1,3,3,1,8,2,7
"5931",2,6,4,5,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,5
"5932",2,6,4,5,1,9,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,5
"5933",2,6,4,5,1,3,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,5
"5934",2,3,3,1,2,3,2,1,1,11,2,2,3,3,8,8,1,3,2,5,2,4,2
"5935",2,1,4,10,1,6,2,1,2,11,1,1,2,4,8,5,1,3,2,1,8,5,1
"5936",2,6,3,4,2,3,2,1,1,11,2,2,1,1,8,8,1,3,2,5,2,5,6
"5937",1,3,4,6,2,6,2,1,1,2,1,1,3,3,8,8,1,3,3,1,8,2,7
"5938",1,4,3,6,2,6,2,1,1,2,1,1,3,3,3,3,1,3,3,1,8,2,7
"5939",1,3,4,5,2,6,2,1,1,11,1,1,3,3,3,3,1,3,3,1,8,2,7
"5940",2,1,4,6,2,6,2,1,1,3,1,2,3,3,8,8,1,3,3,5,6,5,4
"5941",2,6,3,4,2,3,2,1,1,11,2,2,3,1,8,8,1,3,2,5,2,5,2
"5942",2,6,3,4,2,3,2,1,1,8,2,2,3,3,8,8,1,3,2,5,2,4,2
"5943",2,6,1,10,1,3,2,1,1,8,1,2,2,2,5,5,1,3,2,3,2,5,2
"5944",2,6,4,5,1,8,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,5
"5945",2,3,4,1,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,6,5,2
"5946",2,6,3,1,2,3,2,1,1,4,2,2,1,1,8,8,1,3,2,5,2,5,6
"5947",2,1,3,1,2,6,2,1,1,9,1,2,3,3,8,8,1,3,3,5,6,5,2
"5948",1,3,4,9,1,6,2,1,2,8,1,1,3,1,8,8,1,3,2,2,2,6,1
"5949",1,6,4,5,1,6,2,2,2,11,1,2,1,3,8,5,1,3,2,1,8,5,3
"5950",2,6,1,10,1,3,2,1,1,8,1,2,2,2,5,5,1,3,2,3,2,5,5
"5951",2,3,3,1,2,3,2,1,1,4,2,2,3,1,8,8,1,3,2,5,2,5,2
"5952",2,3,4,10,1,3,2,1,1,3,1,2,2,2,5,7,1,3,2,3,2,5,2
"5953",1,4,3,3,2,6,2,1,1,2,1,1,3,3,3,3,1,3,3,1,8,2,7
"5954",2,3,1,10,1,3,2,1,1,4,1,2,2,2,7,7,1,3,2,3,2,6,5
"5955",2,1,1,5,1,6,2,1,2,11,1,1,2,4,8,5,1,3,2,1,8,5,1
"5956",2,6,4,5,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"5957",2,3,4,10,1,3,2,1,1,4,1,2,2,2,5,1,1,3,2,3,2,6,1
"5958",2,6,4,10,1,3,2,1,1,3,1,2,2,2,5,1,1,3,2,3,2,6,2
"5959",2,6,3,4,2,3,2,1,1,8,2,2,1,3,8,8,1,3,2,5,2,4,2
"5960",2,6,4,5,1,3,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,1
"5961",1,6,4,5,2,6,2,1,1,11,1,1,3,3,3,8,1,3,3,1,8,2,7
"5962",1,3,4,5,1,6,2,2,2,11,1,2,1,1,8,5,1,3,2,1,8,5,3
"5963",2,3,4,1,2,6,2,1,1,3,1,2,3,3,8,8,1,3,3,5,6,5,2
"5964",2,4,1,5,1,6,2,1,2,11,1,1,2,4,8,9,1,3,2,1,8,5,1
"5965",2,3,4,4,1,3,2,1,1,4,1,2,2,2,7,5,1,3,2,3,2,5,2
"5966",2,6,4,5,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,5
"5967",2,3,1,4,1,3,2,1,1,4,1,2,2,2,7,7,1,3,2,3,2,6,1
"5968",2,3,1,4,1,3,2,1,1,8,1,2,2,2,1,7,1,3,2,3,2,5,1
"5969",2,6,3,4,2,3,2,1,1,8,2,2,3,1,8,8,1,3,2,5,2,4,2
"5970",1,6,4,7,1,6,2,1,2,10,1,1,3,1,8,8,1,3,2,2,2,6,1
"5971",2,6,4,5,1,9,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"5972",2,3,3,6,2,6,2,1,1,3,1,2,3,3,8,8,1,3,3,5,6,5,4
"5973",2,6,4,3,1,9,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,3
"5974",2,3,3,1,2,3,2,1,1,11,2,2,3,3,8,8,1,3,2,5,2,5,2
"5975",2,6,3,1,2,3,2,1,1,11,2,2,3,3,8,8,1,3,2,5,2,5,6
"5976",1,4,3,3,2,6,2,1,1,2,1,1,3,3,8,8,1,3,3,1,8,2,7
"5977",2,3,3,1,2,3,2,1,1,11,2,2,3,1,8,8,1,3,2,5,2,4,2
"5978",1,6,1,5,1,6,2,2,2,11,1,2,1,1,8,5,1,3,2,1,8,5,3
"5979",2,3,4,10,1,3,2,1,1,8,1,2,2,2,7,5,1,3,2,3,2,5,1
"5980",1,3,4,9,1,6,2,1,2,11,1,1,3,1,8,8,1,3,2,2,2,6,1
"5981",2,3,3,9,2,3,2,1,1,11,2,2,3,3,8,8,1,3,2,5,2,4,6
"5982",2,3,3,6,2,6,2,1,1,9,1,2,3,3,8,8,1,3,3,5,6,5,2
"5983",2,3,4,10,1,3,2,1,1,8,1,2,2,2,7,5,1,3,2,3,2,6,1
"5984",2,3,3,4,2,3,2,1,1,4,2,2,3,1,8,8,1,3,2,5,2,4,2
"5985",2,6,4,5,1,3,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,3
"5986",2,3,4,10,1,3,2,1,1,3,1,2,2,2,1,1,1,3,2,3,2,5,2
"5987",2,3,3,4,2,3,2,1,1,4,2,2,1,3,8,8,1,3,2,5,2,4,2
"5988",2,3,3,9,2,3,2,1,1,4,2,2,3,1,8,8,1,3,2,5,2,4,6
"5989",2,6,4,5,1,8,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,1
"5990",2,3,1,10,1,3,2,1,1,8,1,2,2,2,5,5,1,3,2,3,2,6,1
"5991",2,6,4,5,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,1
"5992",2,1,4,1,2,6,2,1,1,3,1,2,3,3,8,8,1,3,3,5,6,5,2
"5993",2,3,4,10,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,5,2
"5994",2,6,4,3,1,9,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,3
"5995",2,6,4,5,1,3,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,1
"5996",1,4,4,1,2,6,2,1,1,2,1,1,3,3,8,8,1,3,3,1,8,2,7
"5997",1,6,4,9,1,6,2,1,2,8,1,1,3,1,8,8,1,3,2,2,2,6,1
"5998",2,3,3,1,2,3,2,1,1,8,2,2,3,1,8,8,1,3,2,5,2,5,6
"5999",2,3,4,10,1,3,2,1,1,3,1,2,2,2,5,7,1,3,2,3,2,6,2
"6000",2,6,4,3,1,3,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"6001",2,3,3,3,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,1
"6002",2,6,4,3,1,3,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"6003",2,6,3,5,1,3,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"6004",2,3,4,5,1,3,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,5
"6005",2,3,4,3,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,1
"6006",2,4,4,5,1,9,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,3
"6007",2,3,4,3,1,9,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,5
"6008",2,6,3,3,1,8,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,3
"6009",2,3,4,5,1,3,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"6010",2,3,4,3,1,3,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,1
"6011",2,6,3,3,1,8,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"6012",2,6,3,5,1,8,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,3
"6013",2,3,3,3,1,3,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,1
"6014",2,3,3,3,1,9,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"6015",2,3,4,3,1,3,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"6016",2,3,4,5,1,9,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"6017",2,3,4,5,1,3,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,5
"6018",2,6,4,3,1,8,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,1
"6019",2,4,3,5,1,9,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"6020",2,6,3,5,1,3,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,3
"6021",2,3,3,3,1,9,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,1
"6022",2,3,4,3,1,8,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,3
"6023",2,4,3,3,1,9,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,5
"6024",2,3,4,3,1,9,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,1
"6025",2,6,3,5,1,8,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"6026",2,3,3,3,1,9,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,1
"6027",2,3,3,5,1,9,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,3
"6028",2,3,4,3,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,1
"6029",2,3,3,3,1,9,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"6030",2,3,3,5,1,8,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"6031",2,3,4,3,1,8,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,5
"6032",2,6,3,3,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,3
"6033",2,3,3,3,1,3,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,5
"6034",2,6,3,5,1,8,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,1
"6035",2,3,4,5,1,8,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,5
"6036",2,6,4,3,1,3,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,3
"6037",2,3,4,5,1,9,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"6038",1,1,3,5,1,6,1,1,1,12,1,1,3,3,6,6,1,1,2,5,4,2,3
"6039",2,3,3,5,1,9,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,1
"6040",1,6,3,5,1,6,1,1,1,7,1,1,3,3,6,6,1,1,2,5,4,5,3
"6041",2,3,4,3,1,9,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"6042",2,3,4,5,1,8,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"6043",2,3,4,3,1,9,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,5
"6044",2,3,3,5,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,3
"6045",2,6,4,3,1,9,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,3
"6046",2,6,3,5,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"6047",2,3,3,5,1,8,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,1
"6048",2,3,4,3,1,9,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,1
"6049",2,3,3,5,1,3,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,1
"6050",2,3,3,5,1,8,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,5
"6051",2,3,3,5,1,3,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,3
"6052",2,3,4,3,1,8,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,1
"6053",2,3,3,3,1,9,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"6054",2,6,4,3,1,3,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,3
"6055",2,6,3,3,1,9,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,1
"6056",2,3,3,3,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"6057",2,3,4,5,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,5
"6058",2,6,4,3,1,3,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,1
"6059",2,4,3,3,1,8,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"6060",2,4,3,5,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"6061",2,3,4,5,1,3,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,1
"6062",2,6,3,3,1,8,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,3
"6063",2,6,4,3,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"6064",2,3,4,3,1,8,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,5
"6065",2,3,4,5,1,8,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"6066",2,3,3,3,1,3,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,5
"6067",2,6,3,5,1,8,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,5
"6068",1,6,1,9,1,6,2,2,1,11,1,1,2,2,8,8,1,3,3,5,8,3,2
"6069",2,3,4,5,1,9,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,5
"6070",2,6,3,5,1,3,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,1
"6071",2,6,3,3,1,3,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,1
"6072",2,3,3,5,1,8,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"6073",2,3,3,5,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"6074",2,6,4,3,1,8,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"6075",2,6,3,3,1,3,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,1
"6076",2,3,3,5,1,9,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,3
"6077",2,4,3,5,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"6078",2,3,4,5,1,8,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,5
"6079",2,6,3,5,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,3
"6080",2,3,4,3,1,9,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"6081",2,6,3,3,1,9,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,1
"6082",2,3,3,5,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,3
"6083",2,3,4,5,1,8,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,5
"6084",2,4,4,5,1,9,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,3
